Date,Volume,Open
7/26/20,"$10,358,352,414 ",$305.04 
7/25/20,"$7,547,527,176 ",$279.43 
7/24/20,"$7,634,745,875 ",$274.72 
7/23/20,"$6,556,501,920 ",$263.76 
7/22/20,"$5,121,955,556 ",$245.23 
7/21/20,"$5,152,984,578 ",$236.06 
7/20/20,"$4,452,847,140 ",$238.90 
7/19/20,"$4,349,365,185 ",$235.68 
7/18/20,"$4,344,879,746 ",$232.78 
7/17/20,"$4,836,661,398 ",$233.84 
7/16/20,"$4,622,070,139 ",$238.66 
7/15/20,"$4,794,731,175 ",$240.25 
7/14/20,"$5,773,853,723 ",$239.64 
7/13/20,"$5,293,860,445 ",$241.77 
7/12/20,"$4,350,900,774 ",$239.10 
7/11/20,"$4,948,468,763 ",$240.95 
7/10/20,"$5,454,877,568 ",$241.98 
7/9/20,"$6,855,809,513 ",$246.86 
7/8/20,"$6,390,063,708 ",$238.96 
7/7/20,"$7,214,622,724 ",$241.53 
7/6/20,"$5,250,547,694 ",$227.90 
7/5/20,"$4,910,504,256 ",$229.09 
7/4/20,"$4,553,181,088 ",$225.18 
7/3/20,"$4,427,853,855 ",$226.57 
7/2/20,"$5,307,320,170 ",$230.66 
7/1/20,"$5,282,884,956 ",$225.59 
6/30/20,"$5,792,207,633 ",$228.21 
6/29/20,"$5,641,785,424 ",$225.12 
6/28/20,"$6,164,981,016 ",$221.03 
6/27/20,"$6,513,998,361 ",$229.64 
6/26/20,"$6,321,009,243 ",$232.65 
6/25/20,"$8,149,316,605 ",$234.56 
6/24/20,"$6,291,513,184 ",$243.08 
6/23/20,"$5,973,345,536 ",$243.36 
6/22/20,"$4,995,955,268 ",$227.79 
6/21/20,"$5,400,222,130 ",$228.87 
6/20/20,"$6,840,801,770 ",$228.96 
6/19/20,"$6,063,250,096 ",$231.68 
6/18/20,"$6,079,869,078 ",$233.86 
6/17/20,"$6,857,067,975 ",$235.29 
6/16/20,"$9,539,612,843 ",$231.02 
6/15/20,"$6,517,043,494 ",$232.11 
6/14/20,"$6,588,386,730 ",$238.29 
6/13/20,"$9,191,505,535 ",$237.59 
6/12/20,"$12,109,538,779 ",$232.00 
6/11/20,"$7,584,308,102 ",$247.54 
6/10/20,"$8,592,468,950 ",$243.85 
6/9/20,"$8,129,322,897 ",$246.21 
6/8/20,"$9,398,819,028 ",$244.23 
6/7/20,"$7,581,565,795 ",$242.02 
6/6/20,"$8,222,827,212 ",$240.25 
6/5/20,"$10,063,518,957 ",$243.71 
6/4/20,"$9,023,955,445 ",$244.13 
6/3/20,"$11,228,877,889 ",$237.27 
6/2/20,"$12,532,381,844 ",$248.04 
6/1/20,"$10,887,047,332 ",$232.33 
5/31/20,"$13,546,265,992 ",$242.71 
5/30/20,"$10,335,270,102 ",$220.49 
5/29/20,"$12,329,460,719 ",$219.59 
5/28/20,"$8,773,050,350 ",$207.85 
5/27/20,"$8,593,529,312 ",$200.96 
5/26/20,"$9,317,131,819 ",$203.81 
5/25/20,"$10,782,742,329 ",$200.69 
5/24/20,"$8,524,288,901 ",$206.41 
5/23/20,"$10,636,959,193 ",$206.23 
5/22/20,"$8,110,302,356 ",$198.92 
5/21/20,"$10,429,639,021 ",$209.92 
5/20/20,"$10,220,660,538 ",$213.69 
5/19/20,"$13,342,260,442 ",$214.36 
5/18/20,"$13,449,821,514 ",$206.77 
5/17/20,"$11,676,763,398 ",$200.58 
5/16/20,"$13,130,818,660 ",$194.27 
5/15/20,"$18,153,298,514 ",$203.21 
5/14/20,"$13,403,589,149 ",$199.37 
5/13/20,"$13,706,747,451 ",$189.31 
5/12/20,"$18,768,379,406 ",$185.67 
5/11/20,"$19,756,507,796 ",$188.14 
5/10/20,"$15,514,402,336 ",$210.43 
5/9/20,"$18,337,241,720 ",$211.69 
5/8/20,"$15,142,506,242 ",$212.29 
5/7/20,"$18,128,961,143 ",$200.25 
5/6/20,"$14,345,915,704 ",$205.23 
5/5/20,"$17,901,489,283 ",$206.83 
5/4/20,"$16,158,461,350 ",$210.02 
5/3/20,"$14,287,655,444 ",$213.94 
5/2/20,"$17,137,878,522 ",$211.97 
5/1/20,"$23,630,952,297 ",$205.56 
4/30/20,"$20,966,892,392 ",$215.55 
4/29/20,"$14,644,384,537 ",$197.15 
4/28/20,"$17,659,706,481 ",$196.46 
4/27/20,"$13,530,756,224 ",$197.23 
4/26/20,"$14,452,583,266 ",$194.11 
4/25/20,"$13,419,651,870 ",$187.34 
4/24/20,"$6,903,118,239 ",$184.59 
4/23/20,"$14,853,382,138 ",$182.28 
4/22/20,"$12,178,214,643 ",$170.45 
4/21/20,"$15,901,061,388 ",$170.70 
4/20/20,"$13,763,176,713 ",$180.06 
4/19/20,"$14,284,812,699 ",$187.14 
4/18/20,"$15,220,772,946 ",$170.45 
4/17/20,"$17,430,629,608 ",$171.78 
4/16/20,"$8,578,826,590 ",$153.22 
4/15/20,"$11,468,431,212 ",$158.27 
4/14/20,"$13,286,483,792 ",$156.70 
4/13/20,"$13,002,801,330 ",$158.86 
4/12/20,"$11,128,989,594 ",$158.33 
4/11/20,"$14,135,915,531 ",$157.74 
4/10/20,"$11,971,791,025 ",$170.10 
4/9/20,"$12,116,309,212 ",$172.80 
4/8/20,"$16,711,178,691 ",$164.52 
4/7/20,"$15,337,221,519 ",$169.86 
4/6/20,"$8,271,697,078 ",$142.85 
4/5/20,"$9,863,619,646 ",$144.20 
4/4/20,"$11,621,521,039 ",$141.26 
4/3/20,"$13,645,052,824 ",$141.45 
4/2/20,"$7,848,601,147 ",$136.22 
4/1/20,"$7,869,741,297 ",$133.24 
3/31/20,"$8,469,234,428 ",$132.36 
3/30/20,"$7,718,875,105 ",$125.32 
3/29/20,"$11,067,855,578 ",$131.42 
3/28/20,"$10,183,491,265 ",$130.29 
3/27/20,"$7,749,490,794 ",$138.77 
3/26/20,"$10,616,935,308 ",$136.23 
3/25/20,"$12,119,249,138 ",$138.78 
3/24/20,"$11,596,650,461 ",$135.59 
3/23/20,"$10,177,508,399 ",$122.52 
3/22/20,"$12,633,534,610 ",$131.94 
3/21/20,"$16,267,979,994 ",$131.96 
3/20/20,"$13,910,341,816 ",$136.81 
3/19/20,"$9,829,287,702 ",$117.70 
3/18/20,"$10,514,054,746 ",$117.22 
3/17/20,"$11,161,656,314 ",$110.99 
3/16/20,"$10,971,643,912 ",$124.60 
3/15/20,"$8,678,897,519 ",$123.03 
3/14/20,"$24,412,190,320 ",$132.57 
3/13/20,"$17,357,843,633 ",$110.60 
3/12/20,"$14,699,687,559 ",$194.22 
3/11/20,"$10,622,282,128 ",$200.75 
3/10/20,"$17,900,321,701 ",$200.85 
3/9/20,"$18,839,637,104 ",$198.82 
3/8/20,"$15,033,855,133 ",$237.38 
3/7/20,"$16,938,887,970 ",$244.24 
3/6/20,"$16,056,678,005 ",$228.08 
3/5/20,"$14,844,945,103 ",$224.13 
3/4/20,"$19,133,763,159 ",$223.96 
3/3/20,"$18,301,098,061 ",$231.68 
3/2/20,"$16,557,363,029 ",$218.94 
3/1/20,"$13,967,572,975 ",$218.35 
2/29/20,"$19,715,536,660 ",$227.71 
2/28/20,"$23,994,578,700 ",$225.43 
2/27/20,"$20,470,479,538 ",$224.81 
2/26/20,"$15,216,321,567 ",$248.32 
2/25/20,"$21,019,871,770 ",$265.24 
2/24/20,"$15,734,092,875 ",$274.63 
2/23/20,"$14,860,160,863 ",$261.00 
2/22/20,"$18,672,669,188 ",$265.16 
2/21/20,"$34,355,959,853 ",$257.99 
2/20/20,"$24,634,102,799 ",$259.18 
2/19/20,"$33,038,477,053 ",$281.95 
2/18/20,"$28,621,805,406 ",$267.94 
2/17/20,"$26,307,305,450 ",$262.16 
2/16/20,"$31,021,139,511 ",$263.90 
2/15/20,"$32,486,783,384 ",$284.23 
2/14/20,"$31,919,298,278 ",$267.67 
2/13/20,"$25,083,848,406 ",$264.03 
2/12/20,"$17,260,236,148 ",$236.79 
2/11/20,"$40,180,881,297 ",$224.15 
2/10/20,"$37,065,973,225 ",$228.29 
2/9/20,"$35,852,075,949 ",$223.30 
2/8/20,"$34,073,387,341 ",$223.28 
2/7/20,"$30,730,370,696 ",$212.73 
2/6/20,"$27,708,721,578 ",$203.86 
2/5/20,"$21,734,656,894 ",$188.84 
2/4/20,"$23,519,056,716 ",$189.86 
2/3/20,"$21,543,158,277 ",$188.55 
2/2/20,"$19,083,817,630 ",$183.34 
2/1/20,"$18,506,953,477 ",$179.23 
1/31/20,"$18,170,945,326 ",$184.73 
1/30/20,"$15,565,369,995 ",$173.71 
1/29/20,"$14,300,512,538 ",$175.19 
1/28/20,"$12,435,457,693 ",$169.74 
1/27/20,"$10,518,901,915 ",$167.65 
1/26/20,"$8,673,816,085 ",$160.67 
1/25/20,"$11,043,498,595 ",$162.41 
1/24/20,"$9,017,537,604 ",$162.52 
1/23/20,"$8,809,189,829 ",$167.83 
1/22/20,"$8,267,420,453 ",$169.28 
1/21/20,"$10,983,216,126 ",$166.94 
1/20/20,"$14,003,433,869 ",$166.63 
1/19/20,"$15,808,136,411 ",$174.24 
1/18/20,"$15,915,322,020 ",$171.16 
1/17/20,"$14,605,493,159 ",$163.81 
1/16/20,"$17,862,385,532 ",$166.25 
1/15/20,"$18,970,204,899 ",$165.99 
1/14/20,"$8,019,794,567 ",$143.59 
1/13/20,"$8,488,793,478 ",$145.42 
1/12/20,"$9,737,605,323 ",$142.18 
1/11/20,"$10,273,370,788 ",$144.60 
1/10/20,"$7,280,640,218 ",$137.86 
1/9/20,"$10,095,847,759 ",$140.27 
1/8/20,"$9,440,938,788 ",$143.02 
1/7/20,"$9,514,201,882 ",$143.81 
1/6/20,"$7,260,645,128 ",$135.01 
1/5/20,"$6,958,393,690 ",$134.14 
1/4/20,"$9,655,245,100 ",$133.70 
1/3/20,"$6,497,297,884 ",$127.05 
1/2/20,"$6,623,732,041 ",$130.48 
1/1/20,"$7,103,187,151 ",$129.19 
12/31/19,"$8,424,570,388 ",$131.46 
12/30/19,"$6,514,129,764 ",$134.32 
12/29/19,"$6,709,535,782 ",$128.07 
12/28/19,"$7,290,590,723 ",$126.33 
12/27/19,"$7,594,710,628 ",$125.61 
12/26/19,"$6,446,543,348 ",$125.02 
12/25/19,"$7,694,981,360 ",$127.73 
12/24/19,"$8,703,094,374 ",$128.17 
12/23/19,"$7,466,406,124 ",$132.18 
12/22/19,"$4,862,554,351 ",$126.93 
12/21/19,"$5,979,828,258 ",$128.27 
12/20/19,"$7,865,020,994 ",$128.08 
12/19/19,"$11,532,439,096 ",$132.74 
12/18/19,"$9,871,891,691 ",$121.77 
12/17/19,"$8,956,132,140 ",$132.72 
12/16/19,"$6,837,194,966 ",$142.21 
12/15/19,"$6,322,939,248 ",$141.84 
12/14/19,"$5,946,736,085 ",$144.62 
12/13/19,"$6,766,489,317 ",$145.03 
12/12/19,"$5,883,082,277 ",$143.12 
12/11/19,"$6,047,605,227 ",$145.57 
12/10/19,"$5,789,441,264 ",$147.43 
12/9/19,"$6,027,777,721 ",$150.29 
12/8/19,"$4,749,924,969 ",$147.15 
12/7/19,"$5,806,189,343 ",$148.61 
12/6/19,"$6,421,963,684 ",$147.80 
12/5/19,"$7,074,240,396 ",$145.40 
12/4/19,"$5,245,524,512 ",$147.13 
12/3/19,"$5,011,809,194 ",$148.87 
12/2/19,"$6,544,172,474 ",$151.02 
12/1/19,"$5,436,245,311 ",$151.74 
11/30/19,"$7,145,810,322 ",$154.26 
11/29/19,"$6,528,542,635 ",$150.91 
11/28/19,"$8,634,745,625 ",$152.62 
11/27/19,"$7,520,914,600 ",$147.58 
11/26/19,"$9,382,188,065 ",$146.35 
11/25/19,"$7,849,310,718 ",$140.25 
11/24/19,"$7,399,048,991 ",$151.97 
11/23/19,"$12,883,154,422 ",$149.93 
11/22/19,"$8,718,872,247 ",$161.15 
11/21/19,"$6,713,792,277 ",$174.80 
11/20/19,"$7,790,094,394 ",$175.82 
11/19/19,"$8,026,165,760 ",$178.39 
11/18/19,"$6,738,152,839 ",$183.99 
11/17/19,"$7,196,313,425 ",$182.63 
11/16/19,"$9,104,427,565 ",$180.17 
11/15/19,"$8,007,041,887 ",$184.79 
11/14/19,"$7,174,004,374 ",$187.84 
11/13/19,"$7,224,692,515 ",$186.87 
11/12/19,"$8,436,450,179 ",$184.84 
11/11/19,"$9,145,731,474 ",$189.04 
11/10/19,"$7,371,484,626 ",$184.96 
11/9/19,"$9,317,711,240 ",$183.67 
11/8/19,"$8,952,840,250 ",$186.82 
11/7/19,"$10,229,062,756 ",$191.30 
11/6/19,"$10,976,995,833 ",$189.17 
11/5/19,"$10,711,288,572 ",$185.76 
11/4/19,"$15,978,664,590 ",$181.82 
11/3/19,"$17,556,115,440 ",$183.22 
11/2/19,"$8,966,993,687 ",$183.06 
11/1/19,"$10,677,408,738 ",$182.76 
10/31/19,"$10,475,563,029 ",$183.13 
10/30/19,"$10,858,105,799 ",$190.51 
10/29/19,"$10,802,432,065 ",$181.86 
10/28/19,"$11,927,463,513 ",$183.58 
10/27/19,"$13,413,299,279 ",$179.54 
10/26/19,"$11,568,719,162 ",$181.45 
10/25/19,"$7,385,746,458 ",$160.68 
10/24/19,"$8,423,014,823 ",$161.58 
10/23/19,"$6,863,039,382 ",$171.43 
10/22/19,"$6,738,537,535 ",$174.35 
10/21/19,"$7,186,266,522 ",$175.21 
10/20/19,"$6,653,033,262 ",$171.85 
10/19/19,"$8,019,508,916 ",$172.89 
10/18/19,"$6,589,528,029 ",$177.48 
10/17/19,"$7,574,783,774 ",$175.05 
10/16/19,"$7,255,387,196 ",$180.75 
10/15/19,"$6,948,746,949 ",$186.62 
10/14/19,"$7,218,077,682 ",$181.29 
10/13/19,"$7,092,415,248 ",$179.95 
10/12/19,"$9,464,732,027 ",$180.55 
10/11/19,"$8,489,850,464 ",$191.04 
10/10/19,"$9,901,588,881 ",$193.34 
10/9/19,"$7,965,287,587 ",$180.79 
10/8/19,"$8,651,483,187 ",$180.14 
10/7/19,"$6,183,872,973 ",$170.45 
10/6/19,"$6,878,002,599 ",$176.28 
10/5/19,"$6,788,268,824 ",$175.86 
10/4/19,"$6,571,609,558 ",$176.86 
10/3/19,"$7,011,073,716 ",$180.58 
10/2/19,"$7,030,264,696 ",$180.63 
10/1/19,"$8,531,793,897 ",$179.76 
9/30/19,"$6,622,811,336 ",$169.69 
9/29/19,"$8,420,640,753 ",$174.08 
9/28/19,"$7,741,411,782 ",$173.90 
9/27/19,"$8,887,474,209 ",$166.22 
9/26/19,"$10,971,536,373 ",$170.29 
9/25/19,"$11,738,404,291 ",$168.67 
9/24/19,"$8,336,808,956 ",$201.00 
9/23/19,"$8,770,978,543 ",$211.62 
9/22/19,"$8,291,876,956 ",$215.35 
9/21/19,"$8,563,835,820 ",$217.95 
9/20/19,"$11,660,216,014 ",$221.74 
9/19/19,"$10,026,926,702 ",$210.25 
9/18/19,"$10,534,577,182 ",$209.21 
9/17/19,"$8,404,868,033 ",$197.61 
9/16/19,"$6,872,781,111 ",$189.26 
9/15/19,"$7,236,471,987 ",$188.31 
9/14/19,"$6,577,694,623 ",$181.21 
9/13/19,"$6,514,468,641 ",$181.01 
9/12/19,"$7,572,468,714 ",$178.08 
9/11/19,"$6,808,322,893 ",$180.15 
9/10/19,"$8,230,569,259 ",$181.01 
9/9/19,"$7,427,353,151 ",$181.48 
9/8/19,"$7,289,035,616 ",$177.85 
9/7/19,"$7,990,465,595 ",$169.42 
9/6/19,"$6,972,203,244 ",$174.19 
9/5/19,"$6,753,228,074 ",$174.78 
9/4/19,"$6,839,270,834 ",$178.83 
9/3/19,"$6,929,999,813 ",$177.72 
9/2/19,"$5,582,323,205 ",$170.73 
9/1/19,"$6,422,265,680 ",$172.07 
8/31/19,"$6,149,887,966 ",$168.67 
8/30/19,"$7,553,876,741 ",$168.80 
8/29/19,"$6,630,138,919 ",$173.03 
8/28/19,"$6,715,792,818 ",$186.97 
8/27/19,"$7,808,973,222 ",$188.38 
8/26/19,"$6,925,363,690 ",$186.32 
8/25/19,"$6,816,227,734 ",$190.56 
8/24/19,"$8,310,335,766 ",$194.21 
8/23/19,"$8,373,678,957 ",$191.52 
8/22/19,"$7,533,577,003 ",$187.02 
8/21/19,"$7,427,661,566 ",$196.27 
8/20/19,"$7,984,979,710 ",$202.96 
8/19/19,"$7,608,103,574 ",$194.36 
8/18/19,"$7,074,381,393 ",$185.76 
8/17/19,"$9,104,078,192 ",$185.15 
8/16/19,"$9,569,868,633 ",$188.15 
8/15/19,"$9,066,370,572 ",$185.66 
8/14/19,"$7,468,627,796 ",$209.27 
8/13/19,"$6,858,803,451 ",$211.11 
8/12/19,"$8,817,555,226 ",$216.49 
8/11/19,"$7,866,305,404 ",$206.50 
8/10/19,"$9,017,297,469 ",$210.15 
8/9/19,"$8,972,857,707 ",$222.00 
8/8/19,"$9,705,696,057 ",$226.40 
8/7/19,"$9,971,872,219 ",$227.02 
8/6/19,"$10,565,615,080 ",$232.82 
8/5/19,"$7,801,234,063 ",$221.99 
8/4/19,"$7,118,505,874 ",$221.42 
8/3/19,"$7,476,612,908 ",$217.80 
8/2/19,"$7,106,350,021 ",$216.63 
8/1/19,"$7,854,507,843 ",$218.61 
7/31/19,"$6,861,118,023 ",$209.65 
7/30/19,"$7,155,796,188 ",$210.82 
7/29/19,"$6,820,635,280 ",$211.23 
7/28/19,"$6,935,857,584 ",$206.53 
7/27/19,"$6,261,416,237 ",$219.58 
7/26/19,"$8,431,628,740 ",$219.49 
7/25/19,"$8,036,309,077 ",$217.20 
7/24/19,"$8,343,544,803 ",$213.50 
7/23/19,"$9,159,417,329 ",$217.65 
7/22/19,"$8,668,234,009 ",$226.15 
7/21/19,"$9,443,236,308 ",$228.96 
7/20/19,"$9,394,172,336 ",$221.11 
7/19/19,"$12,224,826,621 ",$226.30 
7/18/19,"$11,495,306,974 ",$210.84 
7/17/19,"$11,546,792,447 ",$199.94 
7/16/19,"$12,728,221,880 ",$230.18 
7/15/19,"$10,112,411,752 ",$227.12 
7/14/19,"$8,942,739,616 ",$270.31 
7/13/19,"$9,759,415,140 ",$275.81 
7/12/19,"$11,259,727,245 ",$268.64 
7/11/19,"$14,363,666,682 ",$290.01 
7/10/19,"$12,539,512,335 ",$307.78 
7/9/19,"$11,412,190,952 ",$312.47 
7/8/19,"$9,431,071,378 ",$305.34 
7/7/19,"$11,073,979,598 ",$289.58 
7/6/19,"$12,482,686,165 ",$287.99 
7/5/19,"$11,865,088,601 ",$285.22 
7/4/19,"$13,852,646,285 ",$304.17 
7/3/19,"$13,634,093,715 ",$290.96 
7/2/19,"$14,541,502,315 ",$295.26 
7/1/19,"$14,452,227,264 ",$292.84 
6/30/19,"$15,410,762,009 ",$321.43 
6/29/19,"$13,481,294,401 ",$309.95 
6/28/19,"$17,565,136,833 ",$295.84 
6/27/19,"$20,783,128,905 ",$337.34 
6/26/19,"$11,894,108,469 ",$318.64 
6/25/19,"$10,801,735,316 ",$311.07 
6/24/19,"$11,379,261,836 ",$307.95 
6/23/19,"$14,958,216,407 ",$310.65 
6/22/19,"$13,984,421,402 ",$294.48 
6/21/19,"$9,013,711,197 ",$272.33 
6/20/19,"$8,141,550,514 ",$269.15 
6/19/19,"$9,119,385,783 ",$264.79 
6/18/19,"$10,113,175,117 ",$273.12 
6/17/19,"$11,214,016,848 ",$269.07 
6/16/19,"$8,326,314,916 ",$268.11 
6/15/19,"$9,249,836,453 ",$263.93 
6/14/19,"$8,992,183,284 ",$255.12 
6/13/19,"$12,143,678,886 ",$260.57 
6/12/19,"$8,182,713,237 ",$245.09 
6/11/19,"$8,199,127,074 ",$247.25 
6/10/19,"$8,029,562,832 ",$232.04 
6/9/19,"$7,354,875,776 ",$244.63 
6/8/19,"$8,150,833,842 ",$250.64 
6/7/19,"$8,404,331,947 ",$249.97 
6/6/19,"$9,425,766,068 ",$246.83 
6/5/19,"$9,485,736,883 ",$240.24 
6/4/19,"$9,490,495,448 ",$251.75 
6/3/19,"$9,394,858,671 ",$269.94 
6/2/19,"$9,939,944,522 ",$264.73 
6/1/19,"$13,065,602,416 ",$268.13 
5/31/19,"$13,789,629,798 ",$255.38 
