Date,Volume,Open2017-1-1,10601123.322580645,10.130645161290323
2017-2-1,10756313.42857143,12.350714285714288
2017-3-1,90548210.61290322,34.085161290322574
2017-4-1,71640401.1,50.76533333333334
2017-5-1,270670801.0967742,123.46645161290323
2017-6-1,493066788.03333336,307.6416666666667
2017-7-1,363835019.3548387,221.4551612903226
2017-8-1,581819975.1935484,300.01870967741934
2017-9-1,586700515.2,292.2526666666668
2017-10-1,317145430.8064516,305.49161290322576
2017-11-1,748421662.7666667,358.927
2017-12-1,1406695536.2580645,643.5290322580646
2018-1-1,2803450664.290323,1117.6248387096775
2018-2-1,1889390350.8214285,873.8282142857145
2018-3-1,1177694360.3548386,635.6032258064519
2018-4-1,1148421274.0666666,507.72
2018-5-1,1371976029.483871,675.4106451612902
2018-6-1,1253927637.6333334,518.9033333333333
2018-7-1,2214597202.677419,460.1338709677419
2018-8-1,2389760677.2580647,325.34741935483873
2018-9-1,2696804873.4333334,228.90099999999995
2018-10-1,1331590220.387097,211.52967741935487
2018-11-1,1756629879.2666667,172.70499999999996
2018-12-1,1895023138.032258,107.18225806451612
2019-1-1,2059958361.032258,127.28451612903228
2019-2-1,3293386838.964286,125.47571428571428
2019-3-1,4629125743.32258,135.8725806451613
2019-4-1,7752421503.233334,164.48066666666668
2019-5-1,10334939903.709677,216.52709677419355
2019-6-1,10856525576.4,273.82599999999996
2019-7-1,10426757189.64516,250.7299999999999
2019-8-1,7975972179.806452,201.03225806451618
2019-9-1,8033042979.666667,185.456
2019-10-1,8272951517.16129,178.56387096774193
2019-11-1,9078600668.2,173.89133333333336
2019-12-1,6833024677.709678,137.9751612903226
2020-1-1,11029049543.419355,154.80870967741933
2020-2-1,25669369673.41379,237.3644827586207
2020-3-1,13494606869.967741,162.90645161290317
2020-4-1,13068910822.366667,168.8303333333333
2020-5-1,13792675838.806452,206.4890322580645
2020-6-1,7809216805.033334,236.15633333333332
2020-7-1,6594050961.096774,255.478064516129
2020-8-1,11784880877.516129,398.7251612903225
2020-9-1,15593212755.433332,370.398
2020-10-1,10092118759.741936,375.0022580645161
2020-11-1,13329048456.866667,478.77833333333336
2020-12-1,14396232585.129032,619.3658064516129
2021-1-1,18166112098,738.62
